gallium	k a l l j u m
Gallimard	k a l l i m a l
garlic	k a l l i k
galvanometer	k a l b a n o m i t ʌ
Galvani	k a l b a n i
galtonia	k a l t o n i a
ganglioside	k a ŋ g l l i o s i d
Gambetta	k a ŋ b e t a
Gance	k a ŋ s
Abel	a b e l
gag	k ɛ g
gagman	k ɛ g m ɛ n
ganophyllite	k ɛ n o p i l l a i t
gather	k ɛ d ʌ
guarantee	k ɛ l ʌ n t i
Garrison	k ɛ l i s n
Garrick	k ɛ l i k
gaberdine	k ɛ b ʌ d i n
Gasser	k ɛ s ʌ
Gaskell	k ɛ s k e l
gasket	k ɛ s k i t
Gantt	k ɛ n t
gantry	k ɛ n t l i
gallery	k ɛ l l ʌ l i
gallon	k ɛ l l ʌ n
galantine	k ɛ l l ʌ n t i n
gallop	k ɛ l l ʌ p
galop	k ɛ l l ʌ p
Gallup	k ɛ l l ʌ p
galley	k ɛ l l i
galliard	k ɛ l l i ʌ d
gap	k ɛ p
gang	k ɛ ŋ
girdle	k ʌ d l
governor	k ʌ b ʌ n ʌ
gerbera	k ʌ b e l a
gusset	k ʌ s i t
gauze	k ʌ d
gutter	k ʌ t ʌ
guppy	k ʌ p i
Gunther	k ʌ n s ʌ
Gunter	k ʌ n t ʌ
Ge	k e
Gaede	k e d e
Guesde	k e d
Gerasimov	k e l a s i m o p
gerenuk	k e l e n u k
Guernica	k e l n i k a
germane	k e l m a n
Gervinus	k e l b i n u s
Gertsen	k e l t e n
Gerhardt	k e l h a l t
Gerlach	k e l l l a h
gerrymandering	k e l i m ɛ n d ʌ l i ŋ
Guericke	k e l i k e
Gev	k e b
Geb	k e b
Gesner	k e s n ʌ
guest	k e s t
George	k e o l g e
Gheorghe	k e o l g e
Georg	k e o l k
Gay	k e i
gay	k e i
Gable	k e i b l
gable	k e i b l
Geisericus	k e i s e l i k u s
gauge	k e i d i
gauging	k e i d i ŋ
gate	k e i t
Gainsborough	k e i n d b ʌ l ʌ
Thomas	t o m ʌ s
Gale	k e i l
Gesell	k e d e l
Guettard	k e t a l
getter	k e t ʌ
ghetto	k e t o
Gettysburg	k e t i d b ʌ g
gentamycin	k e n t a m a i s i n
Gentiana	k e n t i a n a
Gellius	k e l l i u s
Gogarten	k o g a l t e n
Gauguin	k o g ɛ ŋ
goggles	k o g l
gonadotropin	k o n a d o t l o p i n
goniometer	k o n i o m i t ʌ
goniophotometer	k o n i o p o t o m i t ʌ
Godiva	k o d a i b a
Goddard	k o d ʌ d
Godwin	k o d w i n
Gordon	k o d n
Gothic	k o d i k
Gorgias	k o l g i a s
Gorchakov	k o l t a k o p
gorilla	k o l i l l a
Gaumont	k o m o ŋ
Gobat	k o b a
Gobineau	k o b i n o
Goethals	k o s ʌ l s
Gossen	k o s e n
Gosset	k o s e t
Gosse	k o s
ghost	k o s t
Ghosh	k o s i
Gore	k o ʌ
Goretex	k o ʌ t e k s
Gozzoli	k o t o l l i
Gozzi	k o t i
Gokhale	k o k a l l e
Gottwald	k o t b a l t
Gottsched	k o t s j e t
Gotthelf	k o t h e l p
Gautier	k o t i e
Goffman	k o p m ʌ n
Gog	k o k
Goncharov	k o n t a l o p
goal	k o l
Goldoni	k o l d o n i
Gold	k o l d
Golding	k o l d i ŋ
Gaullism	k o l l i d m
Goulburn	k o l b ʌ n
Galway	k o l w e i
Galsworthy	k o l d w ʌ d i
Golgi	k o l d i
goalkeeper	k o l k i p ʌ
Galton	k o l t ʌ n
Goldschmidt	k o l t s j u m i t
Goldstein	k o l t s j u t a i n
golf	k o l p
Gombrowicz	k o m b l o b i t i
Gompers	k o m p ʌ s
gong	k o ŋ
Goncourt	k o ŋ k u l
guarana	k w a l a n a
Guarnieri	k w a l n i e l i
Guardi	k w a l d i
Guarini	k w a l i n i
Guarino	k w a l i n o
guayule	k w a j u l
guaiacol	k w a i ʌ k o l
Guam	k w a m
Goebel	k w e b e l
Goebbels	k w e b e l s
Goethe	k w e t e
Gounod	k u n o
Gudea	k u d e a
gourami	k u l a m i
Gourmont	k u l m o ŋ
gooseberry	k u s b e l i
guanethidine	k u a n e t i d i n
guano	k u a n o
guanosine	k u a n o s i n
guanidine	k u a n i d i n
guanine	k u a n i n
guava	k u a b ʌ
Goujon	k u d o ŋ
Gooch	k u t i
gutta	k u t a
Gundolf	k u n d o l p
Gullstrand	k u l s t l a n d
Gupta	k u p t a
Goodman	k u n m ɛ n
Goodyear	k u s i ʌ
Guyenne	k w i e n
Guyau	k w i j o
Gneist	k n a i s t
Gneisenau	k n a i d e n a u
gnetum	k n e t u m
grana	k l a n a
Granados	k l a n a d o s
Granet	k l a n e
gramicidin	k l a m i s i d i n
Grabbe	k l a b e
gravure	k l a b i ʌ
Grace	k l a s
Grassmann	k l a s m a n
grout	k l a u t
grouting	k l a u t i ŋ
ground	k l a u n d
grounding	k l a u n d i ŋ
Grein	k l a i n
grinder	k l a i n d ʌ
grinding	k l a i n d i ŋ
Gracchus	k l a k u s
Gratiae	k l a t i a i
Grabmann	k l a p m a n
Gram	k l a m
Gramsci	k l a m s i
granolith	k l ɛ n o l l i s
granolithic	k l ɛ n o l l i s i k
graphoscope	k l ɛ p o s k o p
graph	k l ɛ p
graphic	k l ɛ p i k
grand	k l ɛ n d
grandstand	k l ɛ n d s t ɛ n d
Grant	k l ɛ n t
gram	k l ɛ m
gradation	k l ʌ d e i s j ʌ n
Gregory	k l e g o l i
Graebe	k l e b e
Gresham	k l e s j ʌ m
Grey	k l e i
gray	k l e i
grader	k l e i d ʌ
grade	k l e i d
grading	k l e i d i ŋ
graver	k l e i b ʌ
gravy	k l e i b i
Grahame	k l e i ʌ m
Graham	k l e i ʌ m
grapefruit	k l e i p p l u t
greyhound	k l e i h a u n d
grain	k l e i n
Grekov	k l e k o p
Grenville	k l e n b i l
Grenfell	k l e n p e l
Gros	k l o
groggy	k l o g i
Gromaire	k l o m e l
Gromyko	k l o m i k o
Grosse	k l o s e
groschen	k l o s j e n
gross	k l o s
Grossetest	k l o s t e s t
Grotewohl	k l o t e b o l
Grotefend	k l o t e p e n t
Grote	k l o t
Gropius	k l o p i u s
Walter	p a l t ʌ
Greuze	k l w e d
GRU	k l u
Grew	k l u
groopie	k l u p i
Grundtvig	k l u n t b i
group	k l u p
groupware	k l u b w e ʌ
Grumiaux	k l w i m i o
Grieg	k l i g
Grignard	k l i n j a l
Greenock	k l i n o k
Greenwich	k l i n i t i
grid	k l i d
Greed	k l i d
Grimmelshausen	k l i m e l s h a u d e n
Griboedov	k l i b o j e d o p
griseofulvin	k l i s e o p u l b i n
Gris	k l i s
grease	k l i s
grizzly	k l i d l l i
Grisi	k l i d i
griffithite	k l i p i s a i t
Griffis	k l i p i s
Griffith	k l i p i s
Gryphius	k l i p i u s
griffin	k l i p i n
Green	k l i n
Grin	k l i n
green	k l i n
Greene	k l i n
greenbelt	k l i n b e l t
Greenville	k l i n b i l
Greensboro	k l i n d b ʌ l ʌ
grill	k l i l
Greely	k l i l l i
Grillparzer	k l i l p a l t ʌ
Grimm	k l i m
grip	k l i p
grit	k l i t
gladiolus	k l l a d i o l l ʌ s
glass	k l l a s
glider	k l l a i d ʌ
glide	k l l a i d
gliding	k l l a i d i ŋ
Gleim	k l l a i m
Gladkov	k l l a t k o p
Gladstone	k l l ɛ d s t ʌ n
gladstone	k l l ɛ d s t ʌ n
Glasgow	k l l ɛ s g o
Glaspell	k l l ɛ s p e l
glove	k l l ʌ b
glare	k l l e ʌ
glaze	k l l e i d
Gleizes	k l l e i d
glazing	k l l e i d i ŋ
glow	k l l o
glory	k l l o l i
Gloria	k l l o l i a
gloria	k l l o l i a
gloriosa	k l l o l i o s a
globalism	k l l o b ʌ l l i d m
globulin	k l l o b u l l i n
globe	k l l o b
globigerina	k l l o b i g e l i n a
globin	k l l o b i n
Gloucester	k l l o s t ʌ
glossy	k l l o s i
gloxinia	k l l o k s i n i a
glucitol	k l l u s i t o l
gluon	k l l u o n
glucagon	k l l u k a g o n
glucosamine	k l l u k o s a m i n
glucoside	k l l u k o s i d
glucose	k l l u k o o s
glucogenesis	k l l u k o d e n e s i s
glucocorticoid	k l l u k o k o l t i k o i d
glucolipid	k l l u k o l l i p i d
Gluck	k l l u k
glutamine	k l l u t a m i n
glutathione	k l l u t a t i o n
glutenin	k l l u t e n i n
glutethimide	k l l u t e t i m i d
gluten	k l l u t e n
glutelin	k l l u t e l l i n
glee	k l l i
glibenclamide	k l l i b e n k l l a m a i d
glycerol	k l l i s e l o l
glyceraldehyde	k l l i s e l a l d e h i d
glyceride	k l l i s e l i d
glycerin	k l l i s e l i n
glycyrrhizin	k l l i s i l i d i n
glycine	k l l i s i n
gliotoxin	k l l i o t o k s i n
glyoxal	k l l i o k s a l
glyoxaline	k l l i o k s a l l i n
glyoxysome	k l l i o k s i s o m
glycogen	k l l i k o g e n
glycoside	k l l i k o s i d
glycol	k l l i k o l
gliclazide	k l l i k l l a d a i d
Glinka	k l l i n k a
ghee	k i
giga	k i g a
gigabyte	k i g a b a i t
Gigantopteris	k i g a n t o p t e l i s
Gigantopithecus	k i g a n t o p i t e k u s
gig	k i g
gynogamone	k i n o g a m o n
gynura	k i n u l a
guinea	k i n i
Gideon	k i d o n
Giddings	k i d i ŋ s
Gierke	k i l k e
Ghirlandajo	k i l l l a n d a j o
Gibbon	k i b ʌ n
gibbon	k i b ʌ n
Ghiberti	k i b e l t i
Ghibelline	k i b e l l i n
Guiscard	k i s k a l
Gissing	k i s i ŋ
gear	k i ʌ
Gjellerup	k i e l l e l u p
Guillaumin	k i j o m ɛ ŋ
Guillaume	k i j o m
Giesebrecht	k i d e b l e h i t
Gieseking	k i d e k i ŋ
Guizot	k i d o
guitar	k i t a
guitarist	k i t a l i s t
gittern	k i t ʌ n
Guitry	k i t l i
Gill	k i l
Gilgamesh	k i l k a m e s i
Gilgal	k i l g a l
Gielgud	k i l g u d
guilder	k i l d ʌ
guild	k i l d
Gilyak	k i l l j a k
Guilmore	k i l m o ʌ
gilbert	k i l b ʌ t
Gilbert	k i l b ʌ t
Gilbreth	k i l b l e s
gingham	k i ŋ ʌ m
Naguib	n a g i b
NANA	n a n a
Nana	n a n a
nano	n a n o
nanometer	n a n o m i t ʌ
nanosecond	n a n o s e k ʌ n d
nanoamp	n a n o ɛ m p
Nathanael	n a d a n a e l
Nadar	n a d a l
Nathan	n a d a n
Narses	n a l s e s
Narcisse	n a l s i s
narcissist	n a l s i s i s t
narcissism	n a l s i s i d m
narcotine	n a l k o t i n
narcolepsy	n a l k o l l e p s i
Narcissos	n a l k i s o s
narthex	n a l t e k s
Nabatea	n a b a t e a
nabam	n a b a m
NASA	n a s a
NASARR	n a s a l
Nasser	n a s e l
Nasserism	n a s e l i d m
Naumann	n a u m a n
Naidu	n a i d u
nydrazid	n a i d l a d i d
Naiman	n a i m a n
naive	n a i b
Neisser	n a i s ʌ
Nike	n a i k i
Knight	n a i t
night	n a i t
nightgown	n a i t g a u n
nightwear	n a i t w e ʌ
nightcap	n a i t k ɛ p
nightclub	n a i t k l l ʌ p
nightingale	n a i t i ŋ g e i l
knife	n a i p
nine	n a i n
ninepins	n a i n p i n s
nylon	n a i l l o n
NADGE	n a d i
Nazism	n a t i d m
Natta	n a t a
NATO	n a t o
Natorp	n a t o l p
natrolite	n a t l o l l a i t
Nattier	n a t i e
naproxen	n a p l o k s e n
naphtha	n a p t a
naphthalene	n a p t a l l e n
naphthene	n a p t e n
naphthol	n a p t o l
naphthiomate	n a p t i o m e i t
naphthylamine	n a p t i l a m i n
Nachtigal	n a h t i g a l
Nansen	n a n s e n
nonsense	n a n s e n s
nalorphine	n a l l o l p i n
naloxone	n a l l o k s o n
nalbuphine	n a l b u p i n
naltrexone	n a l t l e k s o n
narration	n ɛ l e i s j ʌ n
narrator	n ɛ l e i t ʌ
narrowcasting	n ɛ l o k ɛ s t i ŋ
national	n ɛ s j ʌ n ʌ l
nationalism	n ɛ s j ʌ n ʌ l l i d m
Nash	n ɛ s i
natural	n ɛ t u l ʌ l
naturalism	n ɛ t u l ʌ l l i d m
NAND	n ɛ n d
knapsack	n ɛ p s ɛ k
napkin	n ɛ p k i n
nugget	n ʌ g i t
nurse	n ʌ s
knucklepart	n ʌ k l p a t
knucklefour	n ʌ k l p o
nut	n ʌ t
null	n ʌ l
number	n ʌ m b ʌ
numbering	n ʌ m b ʌ l i ŋ
Ney	n e
negative	n e g ʌ t i b
Negev	n e g e b
Netherlands	n e d ʌ l l a n d
Nedim	n e d i m
Nereus	n e l e u s
Nero	n e l o
Nehru	n e l u
Neruda	n e l u d a
Nergal	n e l g a l
Nerva	n e l b a
Nerval	n e l b a l
Nervo	n e l b o
Nerthus	n e l t u s
Nernst	n e l n s t
nerine	n e l i n e
Nematoda	n e m a t o d a
Nemesis	n e m e s i s
Neverov	n e b e l o p
Nebuchadnezzar	n e b u k a d n e d a l
nebulizer	n e b j u l l a i d ʌ
nebula	n e b j u l l ʌ
nesodon	n e s o d o n
Nesmeyanov	n e s m e j a n o p
Nestor	n e s t o l
Nestorius	n e s t o l i u s
Nestroy	n e s t l o i
Neander	n e a n d ʌ
neo	n e o
neodymium	n e o d i m j u m
neomycin	n e o m a i s i n
neoceratodus	n e o s e l a t o d ʌ s
neoschwagerina	n e o s j u w a g e l i n a
neostigmine	n e o s t i g m i n
neocalamites	n e o k a l l a m i t e s
neopentane	n e o p e n t a n
neoprene	n e o p l e n
Neoptolemos	n e o p t o l l e m o s
neopilina	n e o p i l l i n a
neon	n e o n
Nasmyth	n e i d m i s
native	n e i t i b
Napier	n e i p i ʌ
nail	n e i l
name	n e i m
Nezval	n e d b a l
neckerchief	n e k ʌ t i p
Necker	n e k e l
Necho	n e k o
Nekrasov	n e k l a s o p
neckline	n e k l a i n
necrophobia	n e k l o p o b i a
net	n e t
netball	n e t b o l
network	n e t w ʌ k
networking	n e t w ʌ k i ŋ
netizen	n e t i d n
netiquette	n e t i k e t
Nepal	n e p a l
neper	n e p ʌ
Nefertum	n e p e l t u m
nepenthes	n e p e n t e s
Nepos	n e p o s
nepotism	n e p o t i d m
NEP	n e p
nephron	n e p l o n
Nephthys	n e p t i s
neck	n e k
next	n e k s t
nectar	n e k t a
necktie	n e k t a i
nekton	n e k t o n
Nenni	n e n n i
Neleus	n e l l e u s
nelson	n e l s n
nep	n e p
Neptunus	n e p t u n u s
neptunium	n e p t u n j u m
Neptune	n e p t j u n
nonane	n o n a n
nonet	n o n e t
Nono	n o n o
norther	n o d ʌ
nodule	n o d j u l
node	n o d
Nodier	n o d i e
Nora	n o l a
NORAD	n o l a d
Noraism	n o l a i d m
Nornen	n o l n e n
Nordide	n o l d i d e
Norwid	n o l b i t
noradrenalin	n o l a d l e n a l l i n
norepinephrine	n o l e p i n e p l i n
Norris	n o l i s
Norrish	n o l i s i
normalization	n o m ʌ l l a i d e i s j ʌ n
nomograph	n o m o g l ɛ p
nomogram	n o m o g l ɛ m
nomos	n o m o s
nominate	n o m i n e i t
nova	n o b a
Novalis	n o b a l l i s
Noverre	n o b e l
Nobel	n o b e l
Novela	n o b e l l a
nobelium	n o b e l l j u m
novelty	n o b e l t i
novembichin	n o b e m b i k i n
novobiocin	n o b o b i o s i n
novolak	n o b o l l a k
knob	n o b
Novial	n o b i a l
Novikov	n o b i k o p
Nobile	n o b i l l e
nobilitas	n o b i l l i t a s
Nossack	n o s a k
noscapine	n o s k a p i n
Noske	n o s k e
Northcliffe	n o s k l l i p
nostalgia	n o s t ɛ l d i ʌ
Nostradamus	n o s t l a d a m u s
NOR	n o ʌ
noegenesis	n o e d e n e s i s
noy	n o i
Neumann	n o i m a n
noise	n o i d
noil	n o i l
nozzle	n o d l
notch	n o t i
knocker	n o k ʌ
knock	n o k
knocking	n o k i ŋ
NOTAM	n o t a m
notornis	n o t o l n i s
nothosaurus	n o t o s a u l u s
note	n o t
knot	n o t
notebook	n o t b u k
Norfolk	n o p ʌ k
nauplius	n o p l l i u s
knowhow	n o h a u
knockdown	n o k t a u n
Knox	n o k s
Knoxville	n o k s b i l
knockout	n o g a u t
nocturne	n o k t ʌ n
noctovision	n o k t o b i d ʌ n
Nonnos	n o n n o s
nonstop	n o n s t o p
nonactin	n o n a k t i n
nontitle	n o n t a i t l
nonfiction	n o n p i k s j ʌ n
Nolde	n o l d e
Emil	e m i l
nolina	n o l l i n a
Nome	n o m
Noether	n w e t ʌ
Njord	n j o l d
gnu	n u
nunatak	n u n a t a k
nude	n u d
noodle	n u d l
Nurmi	n u l m i
noumenon	n u m e n o n
Numidia	n u m i d i a
Nut	n u t
Newgate	n j u g e i t
neuraminidase	n j u l a m i n i d a a d e
Newlands	n j u l ɛ n d
neuron	n j u l ʌ n
Newman	n j u m ʌ n
Newbolt	n j u b o l t
news	n j u s
Newark	n j u ʌ k
Newcastle	n j u k ɛ s l
Newcomen	n j u k ʌ m ʌ n
Newcomb	n j u k ʌ m
nuclease	n j u k l l e a d e
nucleonics	n j u k l l e o n i k s
nucleoside	n j u k l l e o s i d
nucleocapsid	n j u k l l e o k ɛ p s i d
nucleotide	n j u k l l e o t i d
nucleohistone	n j u k l l e o h i s t o n
nuclein	n j u k l l e i n
Newton	n j u t ʌ n
newton	n j u t ʌ n
neutral	n j u t l ʌ l
neutron	n j u t l o n
neutrino	n j u t l i n o
nutria	n j u t l i a
Newfoundland	n j u p ʌ n d l l ɛ n d
Newport	n j u p o t
neume	n j u m
Nehemiah	n h e m i j a
Negro	n i g l o
nigrosine	n i g l o s i n
Negroid	n i g l o i d
Negrillo	n i g l i l l o
Nineveh	n i n e b e
Ninib	n i n i b
kneader	n i d ʌ
Needham	n i d ʌ m
needle	n i d l
NIRA	n i l a
niridazole	n i l i d a d o l
Martin	m a l t i n
Nimitz	n i m i t
Niebuhr	n i b u ʌ
nystatin	n i s t a t i n
nialamide	n i a l l a m a i d
Niya	n i j a
NIEO	n i e o
Niobe	n i o b e
Nizan	n i d a ŋ
NIES	n i d
Nietzsche	n i t e
Nietzscheism	n i t e i d m
niche	n i t i
knickerbockers	n i k ʌ b o k ʌ s
knickers	n i k ʌ s
Nicholson	n i k ʌ l s n
Ben	p e n
Nicolson	n i k ʌ l s n
nikethamide	n i k e s ʌ m a i d
nickel	n i k e l
Nicot	n i k o
nicotine	n i k o t i n
Nikon	n i k o n
Nicolle	n i k o l
Nicol	n i k o l
Nicolaus	n i k o l l a u s
Nikolai	n i k o l l a i
niccolite	n i k o l l a i t
nichrome	n i k l o m
Nichlisch	n i k l l i s j u
nit	n i t
knit	n i t
nitramine	n i t l a m i n
nitro	n i t l o
nitroguanidine	n i t l o g u a n i d i n
nitroglycerin	n i t l o g l l i s e l i n
nitroglycol	n i t l o g l l i k o l
nitronaphthalene	n i t l o n a p t a l l e n
nitromethane	n i t l o m e t a n
nitromine	n i t l o m i n
nitrobenzene	n i t l o b e n d e n
nitrobenzol	n i t l o b e n d o l
nitrocellulose	n i t l o s e l l u l l o o s
nitrosoamine	n i t l o s o a m i n
nitrosyl	n i t l o s i l
nitrotoluene	n i t l o t o l l u e n
nitroparaffin	n i t l o p a l a p i n
nitrophenol	n i t l o p e n o l
nitrofurazone	n i t l o p u l a d o n
nitron	n i t l o n
nitrile	n i t l i l
nitinol	n i t i n o l
knitting	n i t i ŋ
nipper	n i p ʌ
Nippur	n i p u l
Niflheim	n i p l h e i m
kneehold	n i h o l d
nihilist	n i h i l l i s t
nihilism	n i h i l l i d m
nickname	n i ŋ n e i m
NICS	n i k s
Nixon	n i k s n
ninhydrin	n i n h i d l i n
Neill	n i l
nilgai	n i l g a i
Nielsen	n i l s e n
nilssonia	n i l s o n i a
Neilson	n i l s n
Nimrud	n i m n u d
nymphomania	n i m p o m a n i a
nymph	n i m p
Dagan	t a g a n
Daguerre	t a g e l
Dagobert	t a g o b e l t
Danae	t a n a e
Danaos	t a n a o s
Dannemann	t a n e m a n
Daniel	t a n i e l
Daniell	t a n i e l
dadaist	t a d a i s t
dadaism	t a d a i d m
Dhahran	t a l a n
Dharmaraksa	t a l m a l a k s a
Dharmakirti	t a l m a k i l t i
Darboux	t a l b u
Darchan	t a l h a n
Darius	t a l i u s
damaru	t a m a l u
dammar	t a m a l
damask	t a m a s k
Damocles	t a m o k l l e s
Damiani	t a m i a n i
Daveluy	t a b l l w i
Dabit	t a b i
Darby	t a b i
DASD	t a s d
Dayan	t a j a n
daonella	t a o n e l l a
Dowden	t a u d n
Dowson	t a u s n
down	t a u n
download	t a u l l o d
downloading	t a u l l o d i ŋ
downsizing	t a u n s a i d i ŋ
downtown	t a u n t a u n
Dowland	t a u l l ʌ n d
Darwinism	t a w i n i d m
Darwin	t a w i n
die	t a i
dynamic	t a i n a m i k
dynamite	t a i n ʌ m a i t
dynamo	t a i n ʌ m o
dynamometer	t a i n ʌ m o m i t ʌ
dynamism	t a i n ʌ m i d m
dynatron	t a i n ʌ t l o n
Dynel	t a i n e l
Daedalos	t a i d a l l o s
diver	t a i b ʌ
diverter	t a i b ʌ t ʌ
diving	t a i b i ŋ
dice	t a i s
Deissmann	t a i s m a n
Dicey	t a i s i
diamond	t a i a m o n d
diazinone	t a i a d i n o n
diazine	t a i a d i n
dialysis	t a i a l l i s i s
Diana	t a i ɛ n a
diagram	t a i ʌ g l ɛ m
diary	t a i ʌ l i
diaspore	t a i ʌ s p o ʌ
diatonic	t a i ʌ t o n i k
diet	t a i ʌ t
dial	t a i ʌ l
dialogue	t a i ʌ l l o g
diode	t a i o d
dioxine	t a i o k s i n
dipole	t a i p o l
dyne	t a i n
Dines	t a i n s
dilatancy	t a i l l e i t ʌ n s i
dime	t a i m
Daimler	t a i m n ʌ
Dakar	t a k a l
docudrama	t a k j u d l a m a
documentary	t a k j u m e n t ʌ l i
dark	t a k
Dacia	t a k i a
dart	t a t
Dart	t a t
Daphne	t a p n e
Daphnis	t a p n i s
dahana	t a h a n a
Dahomey	t a h o m e i
D'Annunzio	t a n n u n t i o
Danzig	t a n t i h i
Dante	t a n t e
Daladier	t a l l a d i e
Dallapiccola	t a l l a p i k o l l a
d'Alembert	t a l l a ŋ b e l
dollar	t a l l ʌ
Dallet	t a l l e
Dali	t a l l i
dahlia	t a l l i a
Darlington	t a l l i ŋ t ʌ n
Darlingtonia	t a l l i ŋ t o n i a
Dalmatian	t a l m a t i a n
Dahlmann	t a l m a n
Dalcroze	t a l k l o d
DAMN	t a m
Dam	t a m
d'Indy	t a ŋ d i
Danton	t a ŋ t o ŋ
damage	t ɛ m i d i
D'Avenant	t ɛ b ʌ n ʌ n t
davit	t ɛ b i t
dash	t ɛ s i
DASH	t ɛ s i
dandy	t ɛ n d i
dandyism	t ɛ n d i d m
danburite	t ɛ n b ʌ l a i t
dancer	t ɛ n s ʌ
dance	t ɛ n s
dam	t ɛ m
damper	t ɛ m p ʌ
Dampier	t ɛ m p i ʌ
dugout	t ʌ g a u t
Douglas	t ʌ g l l ʌ s
Dunedin	t ʌ n i d n
Dudley	t ʌ d l l i
Durham	t ʌ l ʌ m
dummy	t ʌ m i
double	t ʌ b l
Dublin	t ʌ b l l i n
doublet	t ʌ b l l i t
WWW	t ʌ b l j u d ʌ b l j u d ʌ b l j u
WWF	t ʌ b l j u d ʌ b l j u e p
WBC	t ʌ b l j u b i s i
WBA	t ʌ b l j u b i e i
WCC	t ʌ b l j u s i s i
WCL	t ʌ b l j u s i e l
WCOTP	t ʌ b l j u s i o t i p i
WCP	t ʌ b l j u s i p i
WIPO	t ʌ b l j u a i p i o
WHO	t ʌ b l j u e i t i o
WFC	t ʌ b l j u e p s i
WFS	t ʌ b l j u e p e s
WFTU	t ʌ b l j u e p t i j u
WFP	t ʌ b l j u e p p i
WMO	t ʌ b l j u e m o
WEU	t ʌ b l j u i j u
WTO	t ʌ b l j u t i o
WPI	t ʌ b l j u p i a i
doubleheader	t ʌ b l h e d ʌ
Derby	t ʌ b i
dubbing	t ʌ b i ŋ
ducking	t ʌ k i ŋ
duff	t ʌ p
duffle	t ʌ p l
Donne	t ʌ n
Dundee	t ʌ n d i
Dunlop	t ʌ l l o p
Dunsany	t ʌ n s e i n i
Dunstable	t ʌ n s t ʌ b l
Dulles	t ʌ l l e s
Duluth	t ʌ l l u s
dulcimer	t ʌ l s i m ʌ
dumbwaiter	t ʌ m w e i t ʌ
dumper	t ʌ m p ʌ
dump	t ʌ m p
Dumfries	t ʌ m p l i s
dumping	t ʌ m p i ŋ
Duncan	t ʌ ŋ k ʌ n
Denebola	t e n e b o l l a
Deneb	t e n e b
Dennecker	t e n e k ʌ
Denny	t e n i
denier	t e n i ʌ
denim	t e n i m
Dedekind	t e d e k i n t
dead	t e d
deadline	t e d l a i n
derris	t e l i s
derrick	t e l i k
demagogue	t e m a g o g
demagogy	t e m a g o g i
demagogism	t e m a g o g i d m
Demeter	t e m e t e l
Dehmel	t e m e l
demo	t e m o
Demosthenes	t e m o s t e n e s
democracy	t e m o k l a s i
Democritos	t e m o k l i t o s
Desmoulins	t e m u l l ɛ ŋ
Demian	t e m i a n
Deminform	t e m i n p o l m
Deva	t e b a
Devadatta	t e b a d a t t a
Devonshire	t e b ʌ n s j ʌ
Debs	t e b s
devitroceramics	t e b i t l o s e l a m i k s
Deschamps	t e s j a ŋ
Desnos	t e s n o s
desmosome	t e s m o s o m
desmostylus	t e s m o s t i l l u s
desmoceras	t e s m o k e l a s
desmopressin	t e s m o p l e s i n
descant	t e s k ɛ n t
desk	t e s k
desktop	t e s k t o p
Despiau	t e s p i o
decigram	t e s i g l ɛ m
deciliter	t e s i l i t ʌ
decimeter	t e s i m i t ʌ
decibel	t e s i b e l
deciare	t e s i a l
Vittorio	p i t o l i o
desiccator	t e s i k e i t ʌ
