Κέρκυρα	k e . l ɯ . k i . l a
Σάρα	s a . l a
Γρηγόρης	ɡ ɯ . l i . ɡ o . l i . s ɯ
Αγαμέμνων	a . ɡ a . m e m . n o n
ηλεκτρονικά	i l . l e ɡ . t ɯ . l o . n i . k a
Δαίδαλος	d e . d a l . l o . s ɯ
Ελένη	e l . l e . n i
Ευρώπη	e . b ɯ . l o . p i
Πολυνείκης	p o l . l i . n i . k i . s ɯ
Τρίκαλα	t ɯ . l i . k a l . l a
Αθανάσιος	a . t a . n a . s i . o . s ɯ
Καλλιρρόη	k a l . l i . l o . i
κόσμος	k o . s ɯ . m o . s ɯ
Μετέωρα	m e . t e . o . l a
Καβάλα	k a . b a l . l a
Ελεύθερος	e l . l e . p ɯ . t e . l o . s ɯ
Αρκτικός	a . l ɯ . k ɯ . t i . k o . s ɯ
Δανιηλίδου	d a . n i . i l . l i . d u
Ευκλείδης	e . p ɯ . k ɯ l . l i . d i . s ɯ
Κρινώ	k ɯ . l i . n o
γκρίζος	ɡ ɯ . l i . dʒ o . s ɯ
βίντσι	b i n . tʃ i
Ευλαλία	e . b ɯ l . l a l . l i . a
Γεώργιος	j e . o . l ɯ . j o . s ɯ
παπούτσια	p a . p u . tʃ i . a
αυτός	a . p ɯ . t o . s ɯ
Ελύτης	e l . l i . t i . s ɯ
χαϊδεύω	h a . i . d e . b o
Λέσβος	l e . s ɯ . b o . s ɯ
Ηρακλής	i . l a . k ɯ l . l i . s ɯ
Κοζάνη	k o . dʒ a . n i
άρπυια	a . l ɯ . p i . a
αυθεντικός	a . p ɯ . t e n . d i . k o . s ɯ
Πεύκη	p e . p ɯ . k i
Λεωδάμας	l e . o . d a . m a . s ɯ
Ιάκωβος	i . a . k o . b o . s ɯ
Κρήτη	k ɯ . l i . t i
Ευριδίκη	e . b ɯ . l i . d i . k i
μωβ	m o . b ɯ
άγχος	a ŋ . h o . s ɯ
Στρογγυλή	s ɯ . t ɯ . l o ŋ . ɡ i l . l i
Σέρρες	s e . l e . s ɯ
Αλεξάνδρεια	a l . l e ɡ . s a n . d ɯ . l i . a
Ιωσήφ	i . o . s i . p ɯ
Μελπομένη	m e l . p o . m e . n i
σύγχρονος	s i ŋ . h ɯ . l o . n o . s ɯ
Συκιές	s i . k i . e . s ɯ
Ευστάθιος	e . p ɯ . s ɯ . t a . t i . o . s ɯ
Ταλθύβιος	t a l . t i . b i . o . s ɯ
πατριάς	p a . t ɯ . l i . a . s ɯ
Θεοφάνης	t e . o . p a . n i . s ɯ
ακαδημία	a . k a . d i . m i . a
κινηματογράφος	k i . n i . m a . t o . ɡ ɯ . l a . p o . s ɯ
Ζωγράφου	dʒ o . ɡ ɯ . l a . p u
άυλος	a . i l . l o . s ɯ
Αλεξανδρούπολη	a l . l e ɡ . s a n . d ɯ . l u . p o l . l i
Σύνταγμα	s i n . d a . ɡ ɯ . m a
Φοίβη	p i . b i
ελεγκτής	e l . l e ŋ . t i . s ɯ
ρίχνω	l i . h ɯ . n o
Πλάκα	p ɯ l . l a . k a
Ξανθίππη	k ɯ . s a n . t i . p i
Κορυδαλλός	k o . l i . d a l . l o . s ɯ
Οδυσσέας	o . d i . s e . a . s ɯ
Παναθηναϊκός	p a . n a . t i . n a . i . k o . s ɯ
Συγγραφείς	s i ŋ . ɡ ɯ . l a . p i . s ɯ
γκαλερί	ɡ a l . l e . l i
γάντζος	ɡ a n . dʒ o . s ɯ
λεπτό	l e b . t o
Τιμόθεος	t i . m o . t e . o . s ɯ
Αυξεντίου	a . p ɯ . k ɯ . s e n . d i . u
δόγης	d o . i . s ɯ
Λεύκτρα	l e . p ɯ . k ɯ . t ɯ . l a
Γιώργος	j o . l ɯ . ɡ o . s ɯ
Άγκυρα	a ŋ . ɡ i . l a
Λάιος	l a . i . o . s ɯ
κανένα	k a . n e . n a
Δέσποινα	d e . s ɯ . p i . n a
Μαργαρίτα	m a . l ɯ . ɡ a . l i . t a
μοιραία	m i . l e . a
ψωμί	p ɯ . s o . m i
μυρμήγκι	m i . l ɯ . m i ŋ . ɡ i
Ησαΐας	i . s a . i . a . s ɯ
Ιωακείμ	i . o . a . k i m
ξεϋφαίνω	k ɯ . s e . i . p e . n o
Χαριστέας	h a . l i . s ɯ . t e . a . s ɯ
Ειρήνη	i . l i . n i
μουσική	m u . s i . k i
Θεσσαλονίκη	t e . s a l . l o . n i . k i
Μαρούσι	m a . l u . s i
Σταυρούπολη	s ɯ . t a . b ɯ . l u . p o l . l i
γιατρός	j a . t ɯ . l o . s ɯ
Αντώνης	a n . d o . n i . s ɯ
Νέστωρ	n e . s ɯ . t o . l ɯ
Άγγελος	a ŋ . ɡ e l . l o . s ɯ
Ιερεμίας	i . e . l e . m i . a . s ɯ
ευφορία	e . p o . l i . a
Εύβοια	e . b i . a
δέντρο	d e n . d ɯ . l o
Ελλάδα	e l . l a . d a
Καλλιθέα	k a l . l i . t e . a
Ερμιόνη	e . l ɯ . m i . o . n i
Παγδατής	p a . ɡ ɯ . d a . t i . s ɯ
κοινή	k i . n i
Λαμία	l a . m i . a
Κάλχας	k a l . h a . s ɯ
Ανδρέας	a n . d ɯ . l e . a . s ɯ
χρώματα	h ɯ . l o . m a . t a
Θεσσαλία	t e . s a l . l i . a
Πέτρος	p e . t ɯ . l o . s ɯ
Ελευσίνα	e l . l e . p ɯ . s i . n a
Μούσχουρη	m u . s ɯ . h u . l i
Στέφανος	s ɯ . t e . p a . n o . s ɯ
Παπαδόπουλος	p a . p a . d o . p u l . l o . s ɯ
Λειψοί	l i b . s i
πηγή	p i . i
ευχαριστώ	e . p ɯ . h a . l i . s ɯ . t o
Κατσουράνης	k a . tʃ u . l a . n i . s ɯ
Αργυρούπολη	a . l ɯ . i . l u . p o l . l i
Πρίαμος	p ɯ . l i . a . m o . s ɯ
Αλέξης	a l . l e ɡ . s i . s ɯ
Σπυρίδων	s ɯ . p i . l i . d o n
Κερατσίνι	k e . l a . tʃ i . n i
Νάρκισσος	n a . l ɯ . k i . s o . s ɯ
εκφράσω	e ɡ . p ɯ . l a . s o
Τζόρβας	dʒ o . l ɯ . b a . s ɯ
Υπατία	i . p a . t i . a
Κασσάνδρα	k a . s a n . d ɯ . l a
Βασίλης	b a . s i l . l i . s ɯ
Σελήνη	s e l . l i . n i
Ταΰγετος	t a . i . j e . t o . s ɯ
Μπενάκη	b e . n a . k i
Γαλάτσι	ɡ a l . l a . tʃ i
Στυλιανός	s ɯ . t i l . l i . a . n o . s ɯ
Κόων	k o . o n
Πάτρα	p a . t ɯ . l a
Γαύδος	ɡ a . b ɯ . d o . s ɯ
Αιγάλεω	e . ɡ a l . l e . o
απηύδησα	a . p i . b ɯ . d i . s a
Διογένης	d i . o . j e . n i . s ɯ
Λουκά	l u . k a
έυπνον	e . i . p ɯ . n o n
Λεωνίδας	l e . o . n i . d a . s ɯ
Δράμα	d ɯ . l a . m a
Θήβα	t i . b a
Πηνελόπη	p i . n e l . l o . p i
Πελασγία	p e l . l a . s ɯ . i . a
μπωλ	b o l
χέρι	h e . l i
Χαλάνδρι	h a l . l a n . d ɯ . l i
Αρμονία	a . l ɯ . m o . n i . a
αισθάνομαι	e . s ɯ . t a . n o . m e
Ζωή	dʒ o . i
Καλαμαριά	k a l . l a . m a . l i . a
μουσακάς	m u . s a . k a . s ɯ
Ιάνθη	i . a n . t i
Γλυφάδα	ɡ ɯ l . l i . p a . d a
Δανάη	d a . n a . i
παύω	p a . b o
επηυξημένος	e . p i . p ɯ . k ɯ . s i . m e . n o . s ɯ
Γιάννης	j a . n i . s ɯ
Θεόφιλος	t e . o . p i l . l o . s ɯ
έκκλησιν	e . k ɯ l . l i . s i n
βασιλιάς	b a . s i l . l i . a . s ɯ
Ιαλυσός	i . a l . l i . s o . s ɯ
μαύρος	m a . b ɯ . l o . s ɯ
ταυ	t a . p ɯ
Δάφνη	d a . p ɯ . n i
