Kraggenburg	k ɯ . l a . h e n . b w i . l ɯ . h ɯ
Philippine	p i l . l i . p i . n ʌ
Hooites	h o . i . t ʌ . s ɯ
Amsterdam	a m . s ɯ . t e . l ɯ . d a m
Benk	b e ŋ . k ɯ
Franeker	p ɯ . l a . n e . k ʌ . l ɯ
Waal	b a l
Sluis	s ɯ l . l a . w i . s ɯ
Bedum	b e . d w i m
Jakob	j a . k o . p ɯ
drieëntwintig	d ɯ . l i . e n . t ɯ . b i n . t ʌ . h ɯ
Lelystad	l e l . l i . s ɯ . t a . t ɯ
Westkapelle	b e . s ɯ . t ɯ . k a . p e l . l ʌ
Scharendijke	s ɯ . h a . l e n . d e . i . k ʌ
Harderwijk	h a . l ɯ . d e . l ɯ . b e . i . k ɯ
Jacob	j a . k o . p ɯ
natie	n a . s i
Kees	k e . i . s ɯ
Zevenaar	dʒ e . b e . n a . l ɯ
Koenraad	k u n . l a . t ɯ
fetisj	p e . t i . s i
Hilversum	h i l . b e . l ɯ . s w i m
Eibergen	e . i . b e . l ɯ . h ʌ n
Creil	k ɯ . l e . i l
Ameland	a . m e l . l a n . t ɯ
Tiësto	t i . e . s ɯ . t o
Heerde	h e . i . l ɯ . d ʌ
Zaandam	dʒ a n . d a m
Egmont	e . h ɯ . m o n . t ɯ
Boerhaave	b u . l ɯ . h a . b ʌ
Overijssel	o . b ʌ . l e . i . s ʌ l
Barneveld	b a . l ɯ . n e . b e l . t ɯ
Borst	b o . l ɯ . s ɯ . t ɯ
Edgar	e t . h a . l ɯ
Hobbema	h o . b e . m a
Castricum	k a . s ɯ . t ɯ . l i . k w i m
Dokkum	d o . k w i m
Schiermonnikoog	s ɯ . h i . l ɯ . m o . n i . k o . h ɯ
Weltevree	b e l . t e . b ɯ . l e . i
Almelo	a l . m e l . l o
Luyksgestel	l a . w i . k ɯ . s ɯ . h e . s ɯ . t ʌ l
Beilen	b e . i l . l ʌ n
Middelharnis	m i . d e l . h a . l ɯ . n i . s ɯ
Euwen	e . w i . ʌ n
draaien	d ɯ . l a . i . ʌ n
Kollum	k o l . l w i m
Flevoland	p ɯ l . l e . b o l . l a n . t ɯ
Duisenberg	d a . w i . s e n . b e . l ɯ . h ɯ
carré	k a . l e
Groningen	h ɯ . l o . n i ŋ . ʌ n
Hendricus	h e n . d ɯ . l i . k w i . s ɯ
Apeldoorn	a . p e l . d o . l ɯ n
Meeuwes	m e . i . u . ʌ . s ɯ
Oosterhout	o . s ɯ . t e . l ɯ . h a . u . t ɯ
Heerenveen	h e . i . l e n . b e . i n
huisje	h a . w i . s j ʌ
Eemskanaal	e . i m . s ɯ . k a . n a l
Veenendal	p e . i . n e n . d a l
sjaal	s j a l
Limburg	l i m . b w i . l ɯ . h ɯ
Graaf	h ɯ . l a . p ɯ
Frederik	p ɯ . l e . d e . l i ɡ
Drachten	d ɯ . l a . h ɯ . t ʌ n
Berkhout	b e . l ɯ . k ɯ . h a . u . t ɯ
kwitantie	k ɯ . b i . t a n . s i
Steeswijk	s ɯ . t e . i . s ɯ . b e . i . k ɯ
Nijkerk	n e . i . k ʌ . l ɯ . k ɯ
Dennis	d e . n i . s ɯ
zaait	dʒ a . i . t ɯ
Mengelberg	m e ŋ . e l . b e . l ɯ . h ɯ
gulden	h w i l . d ʌ n
Jansen	j a n . s ʌ n
typisch	t i . p i . s ɯ
Delfzijl	d e l . p ɯ . dʒ e . i l
Bouts	b a . u . tʃ ɯ
Heike	h e . i . k ʌ
Heerhugowaard	h e . i . l ɯ . h w i . h o . b a . l ɯ . t ɯ
Leeuwenhoek	l e . i . u . e n . h u ɡ
Leeuwarden	l e . i . u . a . l ɯ . d ʌ n
Kampen	k a m . p ʌ n
scrupel	s ɯ . k ɯ . l w i . p ʌ l
Weert	b e . i . l ɯ . t ɯ
Oosterschelde	o . s ɯ . t e . l ɯ . s ɯ . h e l . d ʌ
tuig	t a . w i . h ɯ
Veltman	p e l . t ɯ . m a n
Sneek	s ɯ . n e . i . k ɯ
Hillegom	h i l . l e . h o m
Frank	p ɯ . l a ŋ . k ɯ
Asten	a . s ɯ . t ʌ n
Frans	p ɯ . l a n . s ɯ
Arcadelt	a . l ɯ . k a . d ʌ l . t ɯ
Gerrit	h e . l i t
Bolsward	b o l . s ɯ . b a . l ɯ . t ɯ
Hollum	h o l . l w i m
ruw	l w i
Oss	o . s ɯ
Best	b e . s ɯ . t ɯ
Halsteren	h a l . s ɯ . t e . l ʌ n
IJmuiden	e . i . m a . w i . d ʌ n
Waddinxveen	b a . d i ŋ . k ɯ . s ɯ . b e . i n
Meppel	m e . p ʌ l
Buys	b a . w i . s ɯ
Rotterdam	l o . t e . l ɯ . d a m
Meerssen	m e . i . l ɯ . s ʌ n
Einthoven	e . i n . t ɯ . h o . b ʌ n
Jan	j a n
Westerschelde	b e . s ɯ . t e . l ɯ . s ɯ . h e l . d ʌ
Nijverdal	n e . i . b e . l ɯ . d a l
Stevin	s ɯ . t e . b i n
Berkel	b e . l ɯ . k ʌ l
Zeeman	dʒ e . i . m a n
Purmerend	p w i . l ɯ . m e . l ʌ n . t ɯ
Mechelen	m e . h e l . l ʌ n
Lubbers	l w i . b ʌ . l ɯ . s ɯ
Enschede	e n . s ɯ . h e . d e
Doetinchem	d u . t i n . h ʌ m
Koudekerke	k a . u . d e . k e . l ɯ . k ʌ
Peper	p e . p ʌ . l ɯ
Eenrum	e . i n . l w i m
Zutphan	dʒ w i t . p a n
Oenkerk	u ŋ . k ʌ . l ɯ . k ɯ
politie	p o l . l i . s i
kwellen	k ɯ . b e l . l ʌ n
Gouda	h a . u . d a
Haarlem	h a . l ɯ l . l ʌ m
Raalte	l a l . t ʌ
Wonschoten	b o n . s ɯ . h o . t ʌ n
Hoogeveen	h o . h e . b e . i n
Hoogerheide	h o . h e . l ɯ . h e . i . d ʌ
Wit	b i t
Elfstedentocht	e l . p ɯ . s ɯ . t e . d e n . t o . h ɯ . t ɯ
kwaliteit	k ɯ . b a l . l i . t e . i . t ɯ
Beets	b e . i . tʃ ɯ
Mondriaan	m o n . d ɯ . l i . a n
Escher	e . s ɯ . h ʌ . l ɯ
Valkenswaard	p a l . k e n . s ɯ . b a . l ɯ . t ɯ
Hardenberg	h a . l ɯ . d e n . b e . l ɯ . h ɯ
Hiddink	h i . d i ŋ . k ɯ
IJssel	e . i . s ʌ l
Hooch	h o . h ɯ
Amstelveen	a m . s ɯ . t e l . b e . i n
Wim	b i m
Spinoza	s ɯ . p i . n o . dʒ a
ramsj	l a m . s i
tachtig	t a . h ɯ . t ʌ . h ɯ
Wageningen	b a . h e . n i ŋ . ʌ n
